"ProductID","Brand","Class","Assembly_status","Material_type","Required_capacity","Purchasing_cost","Selling_price","WeeklyDiscount","WeeklyDemand"
"P75423340","Rosdorf Park","Decor","Not required","Glass",8.2,466,686.99,15,85
"P75423341","Grovelane","Bedding and bath","Not required","Flannel",1.6,349,407.99,35,140
"P75423342","AllModern","Bedding and bath","Not required","Flannel",1.7,159,193.99,39,137
"P75423343","World Menagerie","Decor","Not required","Wood",7.4,813,1255.99,13,69
"P75423344","World Menagerie","Decor","Not required","Wood",8.4,264,482.99,17,82
"P75423345","Samsung","Appliances","Not required","Steel",10.8,845,1311.99,30,36
"P75423346","Samsung","Appliances","Not required","Steel",10.6,526,679.99,21,35
"P75423347","Mercury Row","Bedding and bath","Not required","Cotton",1.7,91,112.99,34,155
"P75423348","17 stories","Rugs","Not required","Wool",2.8,489,912.99,21,109
"P75423349","Union Rustic","Rugs","Not required","Cotton",2.6,425,687.99,28,125
"P75423350","Rosdorf Park","Decor","Not required","Wood",8,436,767.99,10,75
"P75423351","Bosch","Appliances","Not required","Steel",10.5,708,936.99,24,38
"P75423352","Bosch","Appliances","Not required","Plastics",10.7,976,1581.99,17,40
"P75423353","World Menagerie","Decor","Not required","Glass",7.1,422,759.99,18,73
"P75423354","Rosdorf Park","Decor","Not required","Wood",7.6,978,1440.99,15,87
"P75423355","GE","Appliances","Not Included","Steel",10.9,758,1041.99,21,29
"P75423356","Rosdorf Park","Decor","Not required","Wood",7.6,439,624.99,13,69
"P75423357","Everly Quinn","Decor","Not required","Glass",7.6,77,128.99,18,81
"P75423358","Samsung","Appliances","Not required","Steel",11,1094,1387.99,18,33
"P75423359","Mercury Row","Bedding and bath","Not required","Cotton",1.5,269,315.99,35,161
"P75423360","Mercury Row","Bedding and bath","Not required","Cotton",1.7,290,342.99,40,136
"P75423365","World Menagerie","Decor","Not required","Glass",7.7,570,952.99,20,88
"P75423366","Rosdorf Park","Decor","Not Included","Glass",7.7,514,869.99,18,104
"P75423367","World Menagerie","Decor","Not required","Glass",7.8,580,813.99,14,95
"P75423368","Rosdorf Park","Decor","Not required","Glass",7.6,170,293.99,15,88
"P75423369","Union Rustic","Rugs","Not required","Cotton",2.8,134,238.99,22,93
"P75423370","Everly Quinn","Decor","Not required","Glass",7.3,784,1141.99,12,79
"P75423371","17 stories","Rugs","Not required","Silk",3,536,1014.99,27,102
"P75423372","World Menagerie","Decor","Not required","Wood",7.9,410,658.99,17,86
"P75423373","Mercury Row","Bedding and bath","Not required","Cotton",1.6,141,162.99,47,139
"P75423374","Everly Quinn","Decor","Not Included","Wood",8.2,501,250.99,18,92
"P75423375","Union Rustic","Rugs","Not required","Cotton",2.7,292,491.99,27,116
"P75423376","GE","Appliances","Not required","Steel",10.6,770,1039.99,22,54
"P75423377","Everly Quinn","Decor","Not required","Glass",7.7,682,1045.99,15,85
"P75423378","GE","Appliances","Not required","Steel",10.7,102,169.99,24,39
"P75423379","Ashley","Furniture","Not Included","Fabric",44,806,1680.99,11,15
"P75423380","Union Rustic","Rugs","Not required","Cotton",2.8,517,919.99,30,115
"P75423381","Grovelane","Bedding and bath","Not required","Flannel",1.6,109,135.99,41,154
"P75423382","AllModern","Bedding and bath","Not required","Flannel",1.9,162,200.99,38,146
"P75423388","Rosdorf Park","Decor","Not required","Glass",8.4,316,531.99,17,84
"P75423389","GE","Appliances","Not required","Plastics",11,496,727.99,28,56
"P75423390","Ashley","Furniture","Not Included","Fabric",45.1,857,1649.99,18,12
"P75423391","Union Rustic","Rugs","Not required","Cotton",2.6,186,335.99,31,115
"P75423392","GE","Appliances","Not required","Steel",10.8,109,136.99,26,37
"P75423393","Union Rustic","Rugs","Not required","Cotton",2.5,312,562.99,25,128
"P75423394","Grovelane","Bedding and bath","Not required","Polyester",1.9,85,100.99,32,136
"P75423395","Samsung","Appliances","Not required","Steel",10.5,1175,1546.99,29,43
"P75423396","Everly Quinn","Decor","Not required","Glass",8.1,232,367.99,15,60
"P75423397","Bosch","Appliances","Not required","Plastics",10.6,1190,2052.99,26,42
"P75423398","Grovelane","Bedding and bath","Not required","Flannel",1.6,127,147.99,48,165
"P75423399","Union Rustic","Rugs","Not required","Silk",2.6,221,414.99,35,115
"P75423400","GE","Appliances","Not Included","Steel",10.5,889,1316.99,23,30
"P75423401","Mercury Row","Bedding and bath","Not required","Polyester",1.8,385,464.99,32,143
"P75423402","Union Rustic","Rugs","Not required","Wool",2.9,399,659.99,33,122
"P75423403","Everly Quinn","Decor","Not required","Wood",7.5,670,1139.99,12,77
"P75423404","Mercury Row","Rugs","Not required","Cotton",2.8,215,366.99,20,113
"P75423405","Ashley","Furniture","Included","Fabric",45.4,1269,2419.99,15,25
"P75423406","Mercury Row","Bedding and bath","Not required","Flannel",1.8,330,371.99,38,136
"P75423407","Mercury Row","Bedding and bath","Not required","Flannel",1.6,207,249.99,49,156
"P75423408","Everly Quinn","Decor","Not required","Wood",8.2,735,1198.99,15,64
"P75423409","Mercury Row","Bedding and bath","Not required","Flannel",1.6,81,97.99,44,147
"P75423410","Bosch","Appliances","Not required","Steel",11.1,841,1356.99,23,40
"P75423411","Rosdorf Park","Decor","Not Included","Glass",8.3,225,370.99,18,88
"P75423412","Bosch","Appliances","Not required","Steel",10.8,94,119.99,27,45
"P75423413","Mercury Row","Rugs","Not required","Cotton",2.7,459,827.99,26,109
"P75423414","Mercury Row","Rugs","Not required","Wool",2.9,527,888.99,26,110
"P75423415","Alwyn Home","Bedding and bath","Not required","Polyester",1.5,369,442.99,48,147
"P75423416","Mercury Row","Bedding and bath","Not required","Cotton",1.7,341,410.99,33,145
"P75423417","Everly Quinn","Decor","Not required","Wood",8,950,1524.99,18,72
"P75423418","World Menagerie","Decor","Not required","Glass",7.3,481,729.99,14,74
"P75423419","Alwyn Home","Bedding and bath","Not required","Flannel",1.5,113,132.99,38,143
"P75423420","Mercury Row","Bedding and bath","Not required","Cotton",1.5,262,314.99,43,139
"P75423421","Rosdorf Park","Decor","Not required","Wood",7.9,6,11.99,12,72
"P75423422","Alwyn Home","Bedding and bath","Not required","Flannel",1.8,55,63.99,40,137
"P75423423","Rosdorf Park","Decor","Not required","Glass",7.8,773,1195.99,17,66
"P75423424","Ashley","Furniture","Not Included","Fabric",43.2,829,1590.99,16,14
"P75423425","AllModern","Bedding and bath","Not required","Polyester",1.5,215,249.99,49,152
"P75423426","Samsung","Appliances","Not required","Steel",10.6,234,352.99,16,42
"P75423427","Rosdorf Park","Decor","Not required","Glass",7.7,453,752.99,11,68
"P75423428","Everly Quinn","Decor","Not required","Wood",8.3,342,582.99,10,69
"P75423429","World Menagerie","Decor","Not required","Glass",7.7,408,705.99,15,95
"P75423430","AllModern","Bedding and bath","Not required","Cotton",1.7,327,383.99,48,158
"P75423431","Bosch","Appliances","Not required","Steel",10.6,815,1222.99,18,37
"P75423432","GE","Appliances","Not required","Steel",10.9,360,548.99,30,40
"P75423433","Mercury Row","Rugs","Not required","Cotton",2.6,403,675.99,24,112
"P75423434","AllModern","Bedding and bath","Not required","Polyester",1.8,255,314.99,31,151
"P75423435","Samsung","Appliances","Not required","Steel",10.9,292,368.99,16,41
"P75423436","AllModern","Bedding and bath","Not required","Polyester",1.7,159,192.99,32,143
"P75423437","AllModern","Bedding and bath","Not required","Flannel",1.8,408,462.99,50,151
"P75423438","Alwyn Home","Bedding and bath","Not required","Flannel",1.6,224,275.99,37,165
"P75423439","17 stories","Rugs","Not required","Cotton",2.7,446,753.99,22,116
"P75423441","GE","Appliances","Not required","Steel",10.5,958,1617.99,19,34
"P75423442","Alwyn Home","Bedding and bath","Not required","Polyester",1.8,292,359.99,34,161
"P75423444","AllModern","Bedding and bath","Not required","Polyester",1.5,313,379.99,32,146
"P75423445","AllModern","Bedding and bath","Not required","Flannel",1.6,376,446.99,30,135
"P75423446","GE","Appliances","Not required","Steel",10.9,460,587.99,19,35
"P75423447","Bosch","Appliances","Not required","Plastics",10.5,802,995.99,22,36
"P75423448","Bosch","Appliances","Not required","Steel",11.2,363,578.99,28,36
"P75423449","World Menagerie","Decor","Not Included","Wood",8.2,980,1487.99,16,74
"P75423451","Union Rustic","Rugs","Not required","Cotton",2.6,325,549.99,25,109
"P75423452","Mercury Row","Rugs","Not required","Cotton",2.8,167,310.99,40,112
"P75423453","GE","Appliances","Not required","Plastics",10.8,79,122.99,28,29
"P75423454","Everly Quinn","Decor","Not required","Glass",7.9,728,1081.99,12,78
"P75423455","Samsung","Appliances","Not required","Steel",11,512,748.99,20,30
"P75423456","Everly Quinn","Decor","Not required","Wood",7.5,238,431.99,14,59
"P75423457","Grovelane","Bedding and bath","Not required","Cotton",1.8,203,244.99,47,146
"P75423458","Union Rustic","Rugs","Not required","Wool",2.8,519,860.99,37,92
"P75423459","Mercury Row","Bedding and bath","Not required","Flannel",1.5,317,374.99,31,131
"P75423460","AllModern","Bedding and bath","Not required","Polyester",1.7,319,365.99,48,142
"P75423461","Samsung","Appliances","Not Included","Steel",10.8,100,147.99,22,30
"P75423462","Samsung","Appliances","Not Included","Steel",10.9,1013,1472.99,20,26
"P75423463","AllModern","Bedding and bath","Not required","Cotton",1.8,205,253.99,45,136
"P75423464","Rosdorf Park","Decor","Not required","Wood",8,918,1443.99,14,90
"P75423465","Rosdorf Park","Decor","Not required","Wood",7.8,631,1060.99,14,72
"P75423466","GE","Appliances","Not required","Steel",10.6,287,456.99,28,35
"P75423467","Everly Quinn","Decor","Not Included","Wood",7.7,1028,1865.99,11,90
"P75423468","GE","Appliances","Not required","Plastics",11.1,1097,1800.99,27,36
"P75423469","AllModern","Bedding and bath","Not required","Flannel",1.7,176,203.99,31,149
"P75423470","Mercury Row","Bedding and bath","Not required","Cotton",1.8,69,79.99,33,164
"P75423471","Bosch","Appliances","Not Included","Steel",10.5,871,1175.99,24,35
"P75423472","World Menagerie","Decor","Not required","Wood",7.5,215,338.99,13,76
"P75423473","AllModern","Bedding and bath","Not required","Flannel",1.6,116,141.99,36,143
"P75423474","Mercury Row","Rugs","Not required","Cotton",2.8,343,627.99,26,106
"P75423475","Bosch","Appliances","Not required","Plastics",11.1,327,420.99,28,31
"P75423476","Mercury Row","Rugs","Not required","Cotton",2.7,455,846.99,27,103
"P75423477","Union Rustic","Rugs","Not required","Wool",2.8,125,200.99,35,99
"P75423478","Bosch","Appliances","Not required","Plastics",11.1,1196,1765.99,22,45
"P75423479","Grovelane","Bedding and bath","Not required","Flannel",1.6,367,421.99,35,167
"P75423480","Ashley","Furniture","Not required","Fabric",43.5,661,1155.99,12,18
"P75423481","GE","Appliances","Not required","Steel",10.6,589,796.99,21,39
"P75423482","Samsung","Appliances","Not required","Steel",10.9,526,905.99,23,29
"P75423484","World Menagerie","Decor","Not required","Wood",7.4,11,20.99,12,98
"P75423485","Rosdorf Park","Decor","Not required","Wood",7.3,96,140.99,15,80
"P75423486","Grovelane","Bedding and bath","Not required","Polyester",1.7,379,427.99,40,140
"P75423487","Alwyn Home","Bedding and bath","Not required","Polyester",1.8,268,321.99,48,174
"P75423489","Rosdorf Park","Decor","Not Included","Wood",7.6,73,108.99,11,80
"P75423490","Rosdorf Park","Decor","Not required","Glass",7.4,338,609.99,13,75
"P75423491","Grovelane","Bedding and bath","Not required","Flannel",1.5,175,210.99,44,144
"P75423492","Samsung","Appliances","Not required","Plastics",11,166,210.99,24,41
"P75423493","Everly Quinn","Decor","Not required","Wood",8.2,626,966.99,17,80
"P75423494","Mercury Row","Rugs","Not required","Cotton",3,292,482.99,24,93
"P75423495","Rosdorf Park","Decor","Not required","Glass",8.2,956,1591.99,13,76
"P75423496","Grovelane","Bedding and bath","Not required","Cotton",1.7,290,345.99,39,162
"P75423497","Union Rustic","Rugs","Not required","Cotton",2.7,206,335.99,28,110
"P75423499","AllModern","Bedding and bath","Not required","Cotton",1.8,192,231.99,35,151
"P75423500","World Menagerie","Decor","Not required","Glass",8.2,456,819.99,18,60
"P75423501","17 stories","Rugs","Not required","Cotton",2.8,158,276.99,29,110
"P75423502","Everly Quinn","Decor","Not required","Wood",7.7,485,789.99,13,77
"P75423503","Grovelane","Bedding and bath","Not required","Polyester",1.6,288,346.99,37,160
"P75423504","AllModern","Bedding and bath","Not required","Cotton",1.5,377,460.99,45,138
"P75423505","Bosch","Appliances","Not required","Steel",11,942,1429.99,20,37
"P75423506","Rosdorf Park","Decor","Not required","Glass",7.9,259,456.99,10,69
"P75423507","AllModern","Bedding and bath","Not required","Polyester",1.6,194,227.99,44,160
"P75423508","Rosdorf Park","Decor","Not required","Wood",7.3,400,643.99,12,69
"P75423509","Grovelane","Bedding and bath","Not required","Cotton",1.8,97,119.99,38,153
"P75423510","World Menagerie","Decor","Not required","Wood",8,493,881.99,11,101
"P75423511","Bosch","Appliances","Not Included","Steel",11,696,931.99,21,26
"P75423512","Everly Quinn","Decor","Not required","Wood",8.3,982,1582.99,17,78
"P75423513","Grovelane","Bedding and bath","Not required","Cotton",1.8,180,202.99,47,148
"P75423514","AllModern","Bedding and bath","Not required","Flannel",1.9,212,261.99,39,172
"P75423515","Grovelane","Bedding and bath","Not required","Polyester",1.7,130,161.99,48,152
"P75423516","Everly Quinn","Decor","Not required","Glass",7.7,526,771.99,12,83
"P75423517","Bosch","Appliances","Not required","Steel",10.7,708,1060.99,21,32
"P75423518","Everly Quinn","Decor","Not required","Glass",7.5,853,1350.99,14,80
"P75423519","Grovelane","Bedding and bath","Not required","Cotton",1.9,84,98.99,34,146
"P75423520","Everly Quinn","Decor","Not required","Wood",8,341,515.99,19,69
"P75423521","Rosdorf Park","Decor","Not required","Glass",7.3,904,1311.99,17,79
"P75423522","Grovelane","Bedding and bath","Not required","Polyester",1.9,43,51.99,46,150
"P75423523","Alwyn Home","Bedding and bath","Not required","Polyester",1.9,281,319.99,34,148
"P75423524","Alwyn Home","Bedding and bath","Not required","Polyester",1.6,61,72.99,39,149
"P75423525","Bosch","Appliances","Not Included","Steel",10.8,983,1273.99,28,26
"P75423526","Bosch","Appliances","Not Included","Steel",11.1,359,535.99,19,21
"P75423527","GE","Appliances","Not required","Steel",10.6,973,1539.99,24,44
"P75423528","Rosdorf Park","Decor","Not required","Wood",8.4,280,418.99,16,81
"P75423529","Mercury Row","Bedding and bath","Not required","Flannel",1.7,88,100.99,47,154
"P75423530","Everly Quinn","Decor","Not required","Wood",7.8,825,1428.99,18,78
"P75423531","17 stories","Rugs","Not required","Cotton",2.8,191,317.99,36,98
"P75423532","Samsung","Appliances","Not Included","Plastics",11.1,1176,1554.99,24,24
"P75423533","17 stories","Rugs","Not required","Cotton",2.8,318,527.99,35,92
"P75423534","Alwyn Home","Bedding and bath","Not required","Cotton",1.6,395,485.99,49,154
"P75423535","Bosch","Appliances","Not required","Plastics",10.6,497,667.99,22,35
"P75423536","World Menagerie","Decor","Not required","Glass",7.7,808,1442.99,12,85
"P75423537","Rosdorf Park","Decor","Not required","Wood",8.3,696,1093.99,14,83
"P75423538","Everly Quinn","Decor","Not required","Wood",7.9,317,538.99,19,73
"P75423539","World Menagerie","Decor","Not required","Glass",7.6,405,711.99,14,89
"P75423540","Everly Quinn","Decor","Not required","Glass",7.6,1087,1833.99,13,82
"P75423541","Samsung","Appliances","Not required","Plastics",10.9,236,393.99,18,44
"P75423542","Bosch","Appliances","Not required","Steel",10.8,543,879.99,21,43
"P75423543","Everly Quinn","Decor","Not Included","Wood",8,733,1350.99,19,72
"P75423544","Alwyn Home","Bedding and bath","Not required","Cotton",1.7,136,166.99,36,156
"P75423545","Everly Quinn","Decor","Not Included","Glass",8,515,844.99,16,81
"P75423546","GE","Appliances","Not required","Plastics",10.9,375,599.99,30,30
"P75423547","Samsung","Appliances","Not Included","Steel",11,297,403.99,16,26
"P75423548","GE","Appliances","Not required","Plastics",10.7,345,473.99,27,40
"P75423549","Grovelane","Bedding and bath","Not required","Flannel",1.6,43,53.99,37,136
"P75423550","Union Rustic","Rugs","Not required","Cotton",2.9,141,253.99,27,105
"P75423551","Rosdorf Park","Decor","Not required","Wood",7.9,126,223.99,18,83
"P75423553","17 stories","Rugs","Not required","Wool",2.9,350,647.99,24,110
"P75423554","Rosdorf Park","Decor","Not required","Wood",7.3,430,629.99,16,91
"P75423555","Grovelane","Bedding and bath","Not required","Flannel",1.6,407,480.99,30,147
"P75423556","Samsung","Appliances","Not required","Steel",11.1,906,1313.99,27,41
"P75423557","AllModern","Bedding and bath","Not required","Flannel",1.9,282,331.99,34,135
"P75423558","GE","Appliances","Not Included","Steel",11.1,300,370.99,28,24
"P75423559","Everly Quinn","Decor","Not required","Wood",7.6,536,806.99,20,85
"P75423564","Union Rustic","Rugs","Not required","Cotton",2.5,443,735.99,29,127
